index,REGIÃO,ESTADO,VALOR REVENDA (R$/L),DATA,ANO
99877,NORDESTE,SERGIPE,4.543,2018-08-08,2018
99875,SUL,SANTA CATARINA,4.113,2018-08-08,2018
99867,SUL,PARANA,4.253,2018-08-08,2018
99865,NORTE,PARA,4.522,2018-08-08,2018
99852,NORTE,ACRE,5.015,2018-08-08,2018
99853,NORDESTE,ALAGOAS,4.661,2018-08-08,2018
99854,NORTE,AMAPA,3.919,2018-08-08,2018
99855,NORTE,AMAZONAS,4.686,2018-08-08,2018
99866,NORDESTE,PARAIBA,4.307,2018-08-08,2018
99856,NORDESTE,BAHIA,4.675,2018-08-08,2018
99858,CENTRO OESTE,DISTRITO FEDERAL,4.413,2018-08-08,2018
99859,SUDESTE,ESPIRITO SANTO,4.484,2018-08-08,2018
99860,CENTRO OESTE,GOIAS,4.684,2018-08-08,2018
99861,NORDESTE,MARANHAO,4.31,2018-08-08,2018
99862,CENTRO OESTE,MATO GROSSO,4.613,2018-08-08,2018
99863,CENTRO OESTE,MATO GROSSO DO SUL,4.214,2018-08-08,2018
99864,SUDESTE,MINAS GERAIS,4.735,2018-08-08,2018
99857,NORDESTE,CEARA,4.483,2018-08-08,2018
100025,NORTE,RORAIMA,4.196,2018-08-15,2018
100020,NORDESTE,PIAUI,4.468,2018-08-15,2018
100021,SUDESTE,RIO DE JANEIRO,4.875,2018-08-15,2018
100022,NORDESTE,RIO GRANDE DO NORTE,4.544,2018-08-15,2018
100023,SUL,RIO GRANDE DO SUL,4.641,2018-08-15,2018
100024,NORTE,RONDONIA,4.563,2018-08-15,2018
100026,SUL,SANTA CATARINA,4.086,2018-08-15,2018
100028,NORDESTE,SERGIPE,4.524,2018-08-15,2018
100029,NORTE,TOCANTINS,4.74,2018-08-15,2018
100019,NORDESTE,PERNAMBUCO,4.312,2018-08-15,2018
100027,SUDESTE,SAO PAULO,4.208,2018-08-15,2018
100018,SUL,PARANA,4.238,2018-08-15,2018
100009,CENTRO OESTE,DISTRITO FEDERAL,4.433,2018-08-15,2018
100016,NORTE,PARA,4.513,2018-08-15,2018
100003,NORTE,ACRE,5.023,2018-08-15,2018
100004,NORDESTE,ALAGOAS,4.657,2018-08-15,2018
100005,NORTE,AMAPA,3.917,2018-08-15,2018
100006,NORTE,AMAZONAS,4.683,2018-08-15,2018
100007,NORDESTE,BAHIA,4.628,2018-08-15,2018
100008,NORDESTE,CEARA,4.39,2018-08-15,2018
100010,SUDESTE,ESPIRITO SANTO,4.468,2018-08-15,2018
100011,CENTRO OESTE,GOIAS,4.674,2018-08-15,2018
100012,NORDESTE,MARANHAO,4.298,2018-08-15,2018
100013,CENTRO OESTE,MATO GROSSO,4.602,2018-08-15,2018
100014,CENTRO OESTE,MATO GROSSO DO SUL,4.183,2018-08-15,2018
100015,SUDESTE,MINAS GERAIS,4.723,2018-08-15,2018
100017,NORDESTE,PARAIBA,4.315,2018-08-15,2018
100169,NORDESTE,PERNAMBUCO,4.268,2018-08-22,2018
100170,NORDESTE,PIAUI,4.441,2018-08-22,2018
100171,SUDESTE,RIO DE JANEIRO,4.861,2018-08-22,2018
100172,NORDESTE,RIO GRANDE DO NORTE,4.485,2018-08-22,2018
100173,SUL,RIO GRANDE DO SUL,4.62,2018-08-22,2018
100174,NORTE,RONDONIA,4.562,2018-08-22,2018
100175,NORTE,RORAIMA,4.192,2018-08-22,2018
100179,NORTE,TOCANTINS,4.747,2018-08-22,2018
100177,SUDESTE,SAO PAULO,4.189,2018-08-22,2018
100178,NORDESTE,SERGIPE,4.447,2018-08-22,2018
100176,SUL,SANTA CATARINA,4.071,2018-08-22,2018
100168,SUL,PARANA,4.249,2018-08-22,2018
100166,NORTE,PARA,4.544,2018-08-22,2018
100153,NORTE,ACRE,5.036,2018-08-22,2018
100154,NORDESTE,ALAGOAS,4.627,2018-08-22,2018
100155,NORTE,AMAPA,3.905,2018-08-22,2018
100156,NORTE,AMAZONAS,4.686,2018-08-22,2018
100167,NORDESTE,PARAIBA,4.318,2018-08-22,2018
100157,NORDESTE,BAHIA,4.586,2018-08-22,2018
100159,CENTRO OESTE,DISTRITO FEDERAL,4.412,2018-08-22,2018
100160,SUDESTE,ESPIRITO SANTO,4.474,2018-08-22,2018
100161,CENTRO OESTE,GOIAS,4.67,2018-08-22,2018
100162,NORDESTE,MARANHAO,4.314,2018-08-22,2018
100163,CENTRO OESTE,MATO GROSSO,4.601,2018-08-22,2018
100164,CENTRO OESTE,MATO GROSSO DO SUL,4.203,2018-08-22,2018
100165,SUDESTE,MINAS GERAIS,4.719,2018-08-22,2018
100158,NORDESTE,CEARA,4.405,2018-08-22,2018
100324,NORTE,RORAIMA,4.208,2018-08-29,2018
100319,NORDESTE,PIAUI,4.462,2018-08-29,2018
100320,SUDESTE,RIO DE JANEIRO,4.881,2018-08-29,2018
100321,NORDESTE,RIO GRANDE DO NORTE,4.531,2018-08-29,2018
100322,SUL,RIO GRANDE DO SUL,4.638,2018-08-29,2018
100323,NORTE,RONDONIA,4.57,2018-08-29,2018
100325,SUL,SANTA CATARINA,4.091,2018-08-29,2018
100327,NORDESTE,SERGIPE,4.539,2018-08-29,2018
100328,NORTE,TOCANTINS,4.747,2018-08-29,2018
100326,SUDESTE,SAO PAULO,4.224,2018-08-29,2018
100318,NORDESTE,PERNAMBUCO,4.224,2018-08-29,2018
100316,NORDESTE,PARAIBA,4.295,2018-08-29,2018
100302,NORTE,ACRE,5.018,2018-08-29,2018
100303,NORDESTE,ALAGOAS,4.63,2018-08-29,2018
100304,NORTE,AMAPA,3.912,2018-08-29,2018
100305,NORTE,AMAZONAS,4.694,2018-08-29,2018
100306,NORDESTE,BAHIA,4.537,2018-08-29,2018
100317,SUL,PARANA,4.294,2018-08-29,2018
100307,NORDESTE,CEARA,4.404,2018-08-29,2018
100309,SUDESTE,ESPIRITO SANTO,4.483,2018-08-29,2018
100310,CENTRO OESTE,GOIAS,4.677,2018-08-29,2018
100311,NORDESTE,MARANHAO,4.307,2018-08-29,2018
100312,CENTRO OESTE,MATO GROSSO,4.612,2018-08-29,2018
100313,CENTRO OESTE,MATO GROSSO DO SUL,4.216,2018-08-29,2018
100314,SUDESTE,MINAS GERAIS,4.75,2018-08-29,2018
100315,NORTE,PARA,4.604,2018-08-29,2018
100308,CENTRO OESTE,DISTRITO FEDERAL,4.405,2018-08-29,2018
100475,NORTE,RORAIMA,4.378,2018-09-05,2018
100470,NORDESTE,PIAUI,4.617,2018-09-05,2018
100471,SUDESTE,RIO DE JANEIRO,4.96,2018-09-05,2018
100472,NORDESTE,RIO GRANDE DO NORTE,4.662,2018-09-05,2018
100473,SUL,RIO GRANDE DO SUL,4.705,2018-09-05,2018
100474,NORTE,RONDONIA,4.627,2018-09-05,2018
100476,SUL,SANTA CATARINA,4.148,2018-09-05,2018
100478,NORDESTE,SERGIPE,4.644,2018-09-05,2018
100479,NORTE,TOCANTINS,4.811,2018-09-05,2018
100469,NORDESTE,PERNAMBUCO,4.324,2018-09-05,2018
100477,SUDESTE,SAO PAULO,4.296,2018-09-05,2018
100468,SUL,PARANA,4.328,2018-09-05,2018
100459,CENTRO OESTE,DISTRITO FEDERAL,4.719,2018-09-05,2018
100466,NORTE,PARA,4.653,2018-09-05,2018
100453,NORTE,ACRE,5.074,2018-09-05,2018
100454,NORDESTE,ALAGOAS,4.718,2018-09-05,2018
100455,NORTE,AMAPA,4.163,2018-09-05,2018
100456,NORTE,AMAZONAS,4.692,2018-09-05,2018
100457,NORDESTE,BAHIA,4.609,2018-09-05,2018
100458,NORDESTE,CEARA,4.553,2018-09-05,2018
100460,SUDESTE,ESPIRITO SANTO,4.574,2018-09-05,2018
100461,CENTRO OESTE,GOIAS,4.721,2018-09-05,2018
100462,NORDESTE,MARANHAO,4.34,2018-09-05,2018
100463,CENTRO OESTE,MATO GROSSO,4.624,2018-09-05,2018
100464,CENTRO OESTE,MATO GROSSO DO SUL,4.298,2018-09-05,2018
100465,SUDESTE,MINAS GERAIS,4.823,2018-09-05,2018
100467,NORDESTE,PARAIBA,4.361,2018-09-05,2018
100621,NORDESTE,PIAUI,4.646,2018-09-12,2018
100622,SUDESTE,RIO DE JANEIRO,4.999,2018-09-12,2018
100623,NORDESTE,RIO GRANDE DO NORTE,4.694,2018-09-12,2018
100624,SUL,RIO GRANDE DO SUL,4.787,2018-09-12,2018
100625,NORTE,RONDONIA,4.719,2018-09-12,2018
100626,NORTE,RORAIMA,4.378,2018-09-12,2018
100627,SUL,SANTA CATARINA,4.288,2018-09-12,2018
100629,NORDESTE,SERGIPE,4.725,2018-09-12,2018
100630,NORTE,TOCANTINS,4.918,2018-09-12,2018
100620,NORDESTE,PERNAMBUCO,4.441,2018-09-12,2018
100628,SUDESTE,SAO PAULO,4.409,2018-09-12,2018
100619,SUL,PARANA,4.482,2018-09-12,2018
100610,CENTRO OESTE,DISTRITO FEDERAL,4.752,2018-09-12,2018
100617,NORTE,PARA,4.724,2018-09-12,2018
100604,NORTE,ACRE,5.129,2018-09-12,2018
100605,NORDESTE,ALAGOAS,4.779,2018-09-12,2018
100606,NORTE,AMAPA,4.198,2018-09-12,2018
100607,NORTE,AMAZONAS,4.704,2018-09-12,2018
100608,NORDESTE,BAHIA,4.807,2018-09-12,2018
100609,NORDESTE,CEARA,4.677,2018-09-12,2018
100611,SUDESTE,ESPIRITO SANTO,4.676,2018-09-12,2018
100612,CENTRO OESTE,GOIAS,4.862,2018-09-12,2018
100613,NORDESTE,MARANHAO,4.388,2018-09-12,2018
100614,CENTRO OESTE,MATO GROSSO,4.752,2018-09-12,2018
100615,CENTRO OESTE,MATO GROSSO DO SUL,4.368,2018-09-12,2018
100616,SUDESTE,MINAS GERAIS,4.914,2018-09-12,2018
100618,NORDESTE,PARAIBA,4.479,2018-09-12,2018
100770,NORDESTE,PARAIBA,4.539,2018-09-19,2018
100771,SUL,PARANA,4.507,2018-09-19,2018
100772,NORDESTE,PERNAMBUCO,4.464,2018-09-19,2018
100773,NORDESTE,PIAUI,4.756,2018-09-19,2018
100774,SUDESTE,RIO DE JANEIRO,5.036,2018-09-19,2018
100775,NORDESTE,RIO GRANDE DO NORTE,4.768,2018-09-19,2018
100776,SUL,RIO GRANDE DO SUL,4.834,2018-09-19,2018
100780,SUDESTE,SAO PAULO,4.414,2018-09-19,2018
100778,NORTE,RORAIMA,4.483,2018-09-19,2018
100779,SUL,SANTA CATARINA,4.318,2018-09-19,2018
100781,NORDESTE,SERGIPE,4.818,2018-09-19,2018
100782,NORTE,TOCANTINS,4.928,2018-09-19,2018
100777,NORTE,RONDONIA,4.758,2018-09-19,2018
100769,NORTE,PARA,4.775,2018-09-19,2018
100767,CENTRO OESTE,MATO GROSSO DO SUL,4.402,2018-09-19,2018
100756,NORTE,ACRE,5.153,2018-09-19,2018
100757,NORDESTE,ALAGOAS,4.752,2018-09-19,2018
100768,SUDESTE,MINAS GERAIS,4.931,2018-09-19,2018
100758,NORTE,AMAPA,4.25,2018-09-19,2018
100760,NORDESTE,BAHIA,4.809,2018-09-19,2018
100761,NORDESTE,CEARA,4.681,2018-09-19,2018
100762,CENTRO OESTE,DISTRITO FEDERAL,4.758,2018-09-19,2018
100763,SUDESTE,ESPIRITO SANTO,4.704,2018-09-19,2018
100764,CENTRO OESTE,GOIAS,4.897,2018-09-19,2018
100765,NORDESTE,MARANHAO,4.411,2018-09-19,2018
100766,CENTRO OESTE,MATO GROSSO,4.792,2018-09-19,2018
100759,NORTE,AMAZONAS,4.746,2018-09-19,2018
100921,SUL,PARANA,4.535,2018-09-26,2018
100922,NORDESTE,PERNAMBUCO,4.597,2018-09-26,2018
100923,NORDESTE,PIAUI,4.782,2018-09-26,2018
100924,SUDESTE,RIO DE JANEIRO,5.056,2018-09-26,2018
100925,NORDESTE,RIO GRANDE DO NORTE,4.715,2018-09-26,2018
100926,SUL,RIO GRANDE DO SUL,4.863,2018-09-26,2018
100930,SUDESTE,SAO PAULO,4.476,2018-09-26,2018
100928,NORTE,RORAIMA,4.659,2018-09-26,2018
100929,SUL,SANTA CATARINA,4.317,2018-09-26,2018
100931,NORDESTE,SERGIPE,4.831,2018-09-26,2018
100932,NORTE,TOCANTINS,5.041,2018-09-26,2018
100920,NORDESTE,PARAIBA,4.568,2018-09-26,2018
100927,NORTE,RONDONIA,4.778,2018-09-26,2018
100919,NORTE,PARA,4.818,2018-09-26,2018
100911,NORDESTE,CEARA,4.757,2018-09-26,2018
100917,CENTRO OESTE,MATO GROSSO DO SUL,4.433,2018-09-26,2018
100906,NORTE,ACRE,5.347,2018-09-26,2018
100907,NORDESTE,ALAGOAS,4.825,2018-09-26,2018
100908,NORTE,AMAPA,4.27,2018-09-26,2018
100909,NORTE,AMAZONAS,4.754,2018-09-26,2018
100910,NORDESTE,BAHIA,4.872,2018-09-26,2018
100912,CENTRO OESTE,DISTRITO FEDERAL,4.858,2018-09-26,2018
100913,SUDESTE,ESPIRITO SANTO,4.755,2018-09-26,2018
100914,CENTRO OESTE,GOIAS,4.928,2018-09-26,2018
100915,NORDESTE,MARANHAO,4.44,2018-09-26,2018
100916,CENTRO OESTE,MATO GROSSO,4.814,2018-09-26,2018
100918,SUDESTE,MINAS GERAIS,4.956,2018-09-26,2018
101071,NORDESTE,PERNAMBUCO,4.604,2018-10-03,2018
101072,NORDESTE,PIAUI,4.735,2018-10-03,2018
101073,SUDESTE,RIO DE JANEIRO,5.07,2018-10-03,2018
101074,NORDESTE,RIO GRANDE DO NORTE,4.779,2018-10-03,2018
101075,SUL,RIO GRANDE DO SUL,4.897,2018-10-03,2018
101076,NORTE,RONDONIA,4.786,2018-10-03,2018
101077,NORTE,RORAIMA,4.66,2018-10-03,2018
101081,NORTE,TOCANTINS,5.049,2018-10-03,2018
101079,SUDESTE,SAO PAULO,4.469,2018-10-03,2018
101080,NORDESTE,SERGIPE,4.857,2018-10-03,2018
101078,SUL,SANTA CATARINA,4.33,2018-10-03,2018
101070,SUL,PARANA,4.532,2018-10-03,2018
101068,NORTE,PARA,4.803,2018-10-03,2018
101055,NORTE,ACRE,5.345,2018-10-03,2018
101056,NORDESTE,ALAGOAS,4.839,2018-10-03,2018
101057,NORTE,AMAPA,4.351,2018-10-03,2018
101058,NORTE,AMAZONAS,4.705,2018-10-03,2018
101069,NORDESTE,PARAIBA,4.567,2018-10-03,2018
101059,NORDESTE,BAHIA,4.877,2018-10-03,2018
101061,CENTRO OESTE,DISTRITO FEDERAL,4.881,2018-10-03,2018
101062,SUDESTE,ESPIRITO SANTO,4.737,2018-10-03,2018
101063,CENTRO OESTE,GOIAS,4.934,2018-10-03,2018
101064,NORDESTE,MARANHAO,4.46,2018-10-03,2018
101065,CENTRO OESTE,MATO GROSSO,4.825,2018-10-03,2018
101066,CENTRO OESTE,MATO GROSSO DO SUL,4.434,2018-10-03,2018
101067,SUDESTE,MINAS GERAIS,4.953,2018-10-03,2018
101060,NORDESTE,CEARA,4.75,2018-10-03,2018
101220,NORDESTE,PERNAMBUCO,4.635,2018-10-10,2018
101221,NORDESTE,PIAUI,4.745,2018-10-10,2018
101222,SUDESTE,RIO DE JANEIRO,5.116,2018-10-10,2018
101223,NORDESTE,RIO GRANDE DO NORTE,4.759,2018-10-10,2018
101224,SUL,RIO GRANDE DO SUL,4.952,2018-10-10,2018
101225,NORTE,RONDONIA,4.819,2018-10-10,2018
101229,NORDESTE,SERGIPE,4.848,2018-10-10,2018
101227,SUL,SANTA CATARINA,4.345,2018-10-10,2018
101228,SUDESTE,SAO PAULO,4.499,2018-10-10,2018
101230,NORTE,TOCANTINS,5.068,2018-10-10,2018
101219,SUL,PARANA,4.553,2018-10-10,2018
101226,NORTE,RORAIMA,4.665,2018-10-10,2018
101218,NORDESTE,PARAIBA,4.577,2018-10-10,2018
101210,CENTRO OESTE,DISTRITO FEDERAL,4.853,2018-10-10,2018
101216,SUDESTE,MINAS GERAIS,4.951,2018-10-10,2018
101204,NORTE,ACRE,5.362,2018-10-10,2018
101205,NORDESTE,ALAGOAS,4.804,2018-10-10,2018
101206,NORTE,AMAPA,4.353,2018-10-10,2018
101207,NORTE,AMAZONAS,4.911,2018-10-10,2018
101208,NORDESTE,BAHIA,4.886,2018-10-10,2018
101209,NORDESTE,CEARA,4.768,2018-10-10,2018
101211,SUDESTE,ESPIRITO SANTO,4.764,2018-10-10,2018
101212,CENTRO OESTE,GOIAS,4.946,2018-10-10,2018
101213,NORDESTE,MARANHAO,4.464,2018-10-10,2018
101214,CENTRO OESTE,MATO GROSSO,4.849,2018-10-10,2018
101215,CENTRO OESTE,MATO GROSSO DO SUL,4.447,2018-10-10,2018
101217,NORTE,PARA,4.828,2018-10-10,2018
101375,NORTE,RONDONIA,4.818,2018-10-17,2018
101370,NORDESTE,PERNAMBUCO,4.6,2018-10-17,2018
101371,NORDESTE,PIAUI,4.808,2018-10-17,2018
101372,SUDESTE,RIO DE JANEIRO,5.068,2018-10-17,2018
101373,NORDESTE,RIO GRANDE DO NORTE,4.742,2018-10-17,2018
101374,SUL,RIO GRANDE DO SUL,4.953,2018-10-17,2018
101376,NORTE,RORAIMA,4.598,2018-10-17,2018
101378,SUDESTE,SAO PAULO,4.512,2018-10-17,2018
101379,NORDESTE,SERGIPE,4.872,2018-10-17,2018
101380,NORTE,TOCANTINS,5.06,2018-10-17,2018
101377,SUL,SANTA CATARINA,4.346,2018-10-17,2018
101369,SUL,PARANA,4.554,2018-10-17,2018
101367,NORTE,PARA,4.84,2018-10-17,2018
101354,NORTE,ACRE,5.355,2018-10-17,2018
101355,NORDESTE,ALAGOAS,4.859,2018-10-17,2018
101356,NORTE,AMAPA,4.341,2018-10-17,2018
101357,NORTE,AMAZONAS,4.974,2018-10-17,2018
101368,NORDESTE,PARAIBA,4.576,2018-10-17,2018
101358,NORDESTE,BAHIA,4.883,2018-10-17,2018
101360,CENTRO OESTE,DISTRITO FEDERAL,4.822,2018-10-17,2018
101361,SUDESTE,ESPIRITO SANTO,4.757,2018-10-17,2018
101362,CENTRO OESTE,GOIAS,4.952,2018-10-17,2018
101363,NORDESTE,MARANHAO,4.484,2018-10-17,2018
101364,CENTRO OESTE,MATO GROSSO,4.85,2018-10-17,2018
101365,CENTRO OESTE,MATO GROSSO DO SUL,4.466,2018-10-17,2018
101366,SUDESTE,MINAS GERAIS,4.959,2018-10-17,2018
101359,NORDESTE,CEARA,4.78,2018-10-17,2018
101521,NORDESTE,PERNAMBUCO,4.587,2018-10-24,2018
101522,NORDESTE,PIAUI,4.792,2018-10-24,2018
101523,SUDESTE,RIO DE JANEIRO,5.111,2018-10-24,2018
101524,NORDESTE,RIO GRANDE DO NORTE,4.76,2018-10-24,2018
101525,SUL,RIO GRANDE DO SUL,4.93,2018-10-24,2018
101526,NORTE,RONDONIA,4.804,2018-10-24,2018
101527,NORTE,RORAIMA,4.58,2018-10-24,2018
101531,NORTE,TOCANTINS,5.076,2018-10-24,2018
101529,SUDESTE,SAO PAULO,4.506,2018-10-24,2018
101530,NORDESTE,SERGIPE,4.867,2018-10-24,2018
101528,SUL,SANTA CATARINA,4.366,2018-10-24,2018
101520,SUL,PARANA,4.545,2018-10-24,2018
101518,NORTE,PARA,4.816,2018-10-24,2018
101505,NORTE,ACRE,5.352,2018-10-24,2018
101506,NORDESTE,ALAGOAS,4.873,2018-10-24,2018
101507,NORTE,AMAPA,4.336,2018-10-24,2018
101508,NORTE,AMAZONAS,4.866,2018-10-24,2018
101519,NORDESTE,PARAIBA,4.576,2018-10-24,2018
101509,NORDESTE,BAHIA,4.887,2018-10-24,2018
101511,CENTRO OESTE,DISTRITO FEDERAL,4.848,2018-10-24,2018
101512,SUDESTE,ESPIRITO SANTO,4.75,2018-10-24,2018
101513,CENTRO OESTE,GOIAS,4.963,2018-10-24,2018
101514,NORDESTE,MARANHAO,4.502,2018-10-24,2018
101515,CENTRO OESTE,MATO GROSSO,4.855,2018-10-24,2018
101516,CENTRO OESTE,MATO GROSSO DO SUL,4.404,2018-10-24,2018
101517,SUDESTE,MINAS GERAIS,4.969,2018-10-24,2018
101510,NORDESTE,CEARA,4.758,2018-10-24,2018
101676,NORTE,RONDONIA,4.778,2018-10-31,2018
101671,NORDESTE,PERNAMBUCO,4.6,2018-10-31,2018
101672,NORDESTE,PIAUI,4.741,2018-10-31,2018
101673,SUDESTE,RIO DE JANEIRO,5.119,2018-10-31,2018
101674,NORDESTE,RIO GRANDE DO NORTE,4.681,2018-10-31,2018
101675,SUL,RIO GRANDE DO SUL,4.909,2018-10-31,2018
101677,NORTE,RORAIMA,4.569,2018-10-31,2018
101679,SUDESTE,SAO PAULO,4.49,2018-10-31,2018
101680,NORDESTE,SERGIPE,4.815,2018-10-31,2018
101681,NORTE,TOCANTINS,5.053,2018-10-31,2018
101670,SUL,PARANA,4.505,2018-10-31,2018
101678,SUL,SANTA CATARINA,4.359,2018-10-31,2018
101669,NORDESTE,PARAIBA,4.573,2018-10-31,2018
101667,SUDESTE,MINAS GERAIS,4.952,2018-10-31,2018
101655,NORTE,ACRE,5.349,2018-10-31,2018
101656,NORDESTE,ALAGOAS,4.866,2018-10-31,2018
101657,NORTE,AMAPA,4.258,2018-10-31,2018
101658,NORTE,AMAZONAS,4.973,2018-10-31,2018
101659,NORDESTE,BAHIA,4.865,2018-10-31,2018
101660,NORDESTE,CEARA,4.709,2018-10-31,2018
101661,CENTRO OESTE,DISTRITO FEDERAL,4.819,2018-10-31,2018
101662,SUDESTE,ESPIRITO SANTO,4.736,2018-10-31,2018
101663,CENTRO OESTE,GOIAS,4.952,2018-10-31,2018
101664,NORDESTE,MARANHAO,4.553,2018-10-31,2018
101665,CENTRO OESTE,MATO GROSSO,4.855,2018-10-31,2018
101666,CENTRO OESTE,MATO GROSSO DO SUL,4.436,2018-10-31,2018
101668,NORTE,PARA,4.813,2018-10-31,2018
101824,SUL,RIO GRANDE DO SUL,4.858,2018-11-07,2018
101820,NORDESTE,PERNAMBUCO,4.57,2018-11-07,2018
101821,NORDESTE,PIAUI,4.771,2018-11-07,2018
101822,SUDESTE,RIO DE JANEIRO,5.056,2018-11-07,2018
101823,NORDESTE,RIO GRANDE DO NORTE,4.602,2018-11-07,2018
101825,NORTE,RONDONIA,4.744,2018-11-07,2018
101827,SUL,SANTA CATARINA,4.331,2018-11-07,2018
101828,SUDESTE,SAO PAULO,4.452,2018-11-07,2018
101829,NORDESTE,SERGIPE,4.749,2018-11-07,2018
101830,NORTE,TOCANTINS,4.98,2018-11-07,2018
101819,SUL,PARANA,4.435,2018-11-07,2018
101826,NORTE,RORAIMA,4.515,2018-11-07,2018
101818,NORDESTE,PARAIBA,4.561,2018-11-07,2018
101811,SUDESTE,ESPIRITO SANTO,4.658,2018-11-07,2018
101816,SUDESTE,MINAS GERAIS,4.906,2018-11-07,2018
101804,NORTE,ACRE,5.258,2018-11-07,2018
101805,NORDESTE,ALAGOAS,4.858,2018-11-07,2018
101806,NORTE,AMAPA,4.233,2018-11-07,2018
101817,NORTE,PARA,4.755,2018-11-07,2018
101807,NORTE,AMAZONAS,4.966,2018-11-07,2018
101809,NORDESTE,CEARA,4.678,2018-11-07,2018
101810,CENTRO OESTE,DISTRITO FEDERAL,4.683,2018-11-07,2018
101812,CENTRO OESTE,GOIAS,4.83,2018-11-07,2018
101813,NORDESTE,MARANHAO,4.458,2018-11-07,2018
101814,CENTRO OESTE,MATO GROSSO,4.842,2018-11-07,2018
101815,CENTRO OESTE,MATO GROSSO DO SUL,4.359,2018-11-07,2018
101808,NORDESTE,BAHIA,4.801,2018-11-07,2018
101968,SUL,PARANA,4.41,2018-11-14,2018
101969,NORDESTE,PERNAMBUCO,4.515,2018-11-14,2018
101970,NORDESTE,PIAUI,4.661,2018-11-14,2018
101971,SUDESTE,RIO DE JANEIRO,5.01,2018-11-14,2018
101972,NORDESTE,RIO GRANDE DO NORTE,4.545,2018-11-14,2018
101973,SUL,RIO GRANDE DO SUL,4.835,2018-11-14,2018
101977,SUDESTE,SAO PAULO,4.377,2018-11-14,2018
101975,NORTE,RORAIMA,4.37,2018-11-14,2018
101976,SUL,SANTA CATARINA,4.307,2018-11-14,2018
101978,NORDESTE,SERGIPE,4.744,2018-11-14,2018
101979,NORTE,TOCANTINS,4.94,2018-11-14,2018
101967,NORDESTE,PARAIBA,4.556,2018-11-14,2018
101974,NORTE,RONDONIA,4.716,2018-11-14,2018
101966,NORTE,PARA,4.746,2018-11-14,2018
101958,NORDESTE,CEARA,4.69,2018-11-14,2018
101964,CENTRO OESTE,MATO GROSSO DO SUL,4.297,2018-11-14,2018
101953,NORTE,ACRE,5.193,2018-11-14,2018
101954,NORDESTE,ALAGOAS,4.769,2018-11-14,2018
101955,NORTE,AMAPA,4.109,2018-11-14,2018
101956,NORTE,AMAZONAS,4.973,2018-11-14,2018
101957,NORDESTE,BAHIA,4.745,2018-11-14,2018
101959,CENTRO OESTE,DISTRITO FEDERAL,4.587,2018-11-14,2018
101960,SUDESTE,ESPIRITO SANTO,4.657,2018-11-14,2018
101961,CENTRO OESTE,GOIAS,4.792,2018-11-14,2018
101962,NORDESTE,MARANHAO,4.504,2018-11-14,2018
101963,CENTRO OESTE,MATO GROSSO,4.817,2018-11-14,2018
101965,SUDESTE,MINAS GERAIS,4.868,2018-11-14,2018
102124,NORTE,RONDONIA,4.614,2018-11-21,2018
102119,NORDESTE,PERNAMBUCO,4.445,2018-11-21,2018
102120,NORDESTE,PIAUI,4.627,2018-11-21,2018
102121,SUDESTE,RIO DE JANEIRO,4.978,2018-11-21,2018
102122,NORDESTE,RIO GRANDE DO NORTE,4.531,2018-11-21,2018
102123,SUL,RIO GRANDE DO SUL,4.743,2018-11-21,2018
102125,NORTE,RORAIMA,4.338,2018-11-21,2018
102127,SUDESTE,SAO PAULO,4.332,2018-11-21,2018
102128,NORDESTE,SERGIPE,4.682,2018-11-21,2018
102129,NORTE,TOCANTINS,4.83,2018-11-21,2018
102126,SUL,SANTA CATARINA,4.258,2018-11-21,2018
102118,SUL,PARANA,4.344,2018-11-21,2018
102116,NORTE,PARA,4.663,2018-11-21,2018
102103,NORTE,ACRE,5.079,2018-11-21,2018
102104,NORDESTE,ALAGOAS,4.773,2018-11-21,2018
102105,NORTE,AMAPA,4.074,2018-11-21,2018
102106,NORTE,AMAZONAS,4.861,2018-11-21,2018
102117,NORDESTE,PARAIBA,4.506,2018-11-21,2018
102107,NORDESTE,BAHIA,4.665,2018-11-21,2018
102109,CENTRO OESTE,DISTRITO FEDERAL,4.518,2018-11-21,2018
102110,SUDESTE,ESPIRITO SANTO,4.591,2018-11-21,2018
102111,CENTRO OESTE,GOIAS,4.682,2018-11-21,2018
102112,NORDESTE,MARANHAO,4.44,2018-11-21,2018
102113,CENTRO OESTE,MATO GROSSO,4.78,2018-11-21,2018
102114,CENTRO OESTE,MATO GROSSO DO SUL,4.277,2018-11-21,2018
102115,SUDESTE,MINAS GERAIS,4.809,2018-11-21,2018
102108,NORDESTE,CEARA,4.629,2018-11-21,2018
102274,NORTE,RORAIMA,4.297,2018-11-28,2018
102269,NORDESTE,PIAUI,4.616,2018-11-28,2018
102270,SUDESTE,RIO DE JANEIRO,4.94,2018-11-28,2018
102271,NORDESTE,RIO GRANDE DO NORTE,4.475,2018-11-28,2018
102272,SUL,RIO GRANDE DO SUL,4.696,2018-11-28,2018
102273,NORTE,RONDONIA,4.579,2018-11-28,2018
102275,SUL,SANTA CATARINA,4.207,2018-11-28,2018
102277,NORDESTE,SERGIPE,4.616,2018-11-28,2018
102278,NORTE,TOCANTINS,4.813,2018-11-28,2018
102268,NORDESTE,PERNAMBUCO,4.415,2018-11-28,2018
102276,SUDESTE,SAO PAULO,4.291,2018-11-28,2018
102267,SUL,PARANA,4.311,2018-11-28,2018
